,school_name,school_code,f_teacher_count,m_teacher_count,year,percent_male
1766,Winchester - Muraco Elementary,3440040,26.7,0.8,10.0,0.02909090909090909
1767,Winchester - Vinson-Owen Elementary,3440025,18.9,0.7,10.0,0.03571428571428572
1768,Winchester - Winchester High School,3440505,47.9,23.1,10.0,0.32535211267605635
1782,Woburn - Woburn High,3470505,54.0,47.7,10.0,0.4690265486725664
1786,Worcester - Burncoat Senior High,3480503,49.4,32.5,10.0,0.3968253968253968
1787,Worcester - Burncoat Street,3480035,16.5,3.0,10.0,0.15384615384615385
1788,Worcester - Canterbury,3480045,19.8,1.5,10.0,0.07042253521126761
1789,Worcester - Chandler Elem Community,3480050,12.9,5.5,10.0,0.2989130434782609
1795,Worcester - Doherty Memorial High,3480512,55.4,44.0,10.0,0.44265593561368205
1797,Worcester - Flagg Street,3480090,20.7,2.5,10.0,0.10775862068965518
1804,Worcester - Heard Street,3480136,15.8,2.5,10.0,0.13661202185792348
1805,Worcester - Jacob Hiatt Magnet,3480140,23.3,2.1,10.0,0.0826771653543307
1810,Worcester - Nelson Place,3480200,25.1,2.1,10.0,0.07720588235294117
1811,Worcester - Norrback Avenue,3480202,37.2,2.3,10.0,0.05822784810126582
1812,Worcester - North High,3480515,47.2,49.9,10.0,0.513903192584964
1814,Worcester - Rice Square,3480215,21.9,5.0,10.0,0.1858736059479554
1816,Worcester - South High Community,3480520,58.7,41.0,10.0,0.4112337011033099
1818,Worcester - Tatnuck,3480230,24.7,4.2,10.0,0.1453287197231834
1820,Worcester - Union Hill School,3480240,16.2,3.5,10.0,0.17766497461928935
1822,Worcester - Vernon Hill School,3480280,21.5,2.2,10.0,0.09282700421940929
1824,Worcester - West Tatnuck,3480260,16.3,0.7,10.0,0.041176470588235294
1828,Worcester - Worcester Technical High,3480605,43.2,86.0,10.0,0.6656346749226006
1829,Wrentham - Charles E Roderick,3500010,24.9,5.0,10.0,0.16722408026755853
2,Abington - Abington High,10505,21.2,14.3,11.0,0.4028169014084507
3,Abington - Frolio Middle School,10405,14.7,2.1,11.0,0.125
4,Abington - Woodsdale,10015,15.5,1.3,11.0,0.07738095238095238
11,Acton-Boxborough - Acton-Boxborough Reg High,6000505,70.0,41.0,11.0,0.36936936936936937
12,Acton-Boxborough - Raymond J Grey JH,6000405,44.0,12.7,11.0,0.2239858906525573
18,Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,4300305,42.7,27.4,11.0,0.3908701854493581
20,Agawam - Agawam High,50505,55.8,39.2,11.0,0.41263157894736846
21,Agawam - Agawam Junior High,50405,43.3,13.0,11.0,0.23090586145648315
22,Agawam - Benjamin J Phelps,50020,20.4,1.0,11.0,0.04672897196261683
23,Agawam - Clifford M Granger,50010,15.9,1.0,11.0,0.0591715976331361
24,Agawam - James Clark School,50030,19.1,1.0,11.0,0.04975124378109452
25,Agawam - Roberta G. Doering School,50303,41.4,5.0,11.0,0.10775862068965518
26,Agawam - Robinson Park,50025,19.7,1.0,11.0,0.04830917874396135
27,Amesbury - Amesbury Elementary,70005,21.0,1.0,11.0,0.045454545454545456
28,Amesbury - Amesbury High,70505,27.3,13.3,11.0,0.3275862068965517
29,Amesbury - Amesbury Middle,70013,28.2,18.4,11.0,0.39484978540772536
30,Amesbury - Charles C Cashman El,70010,24.5,1.5,11.0,0.057692307692307696
32,Amherst - Crocker Farm Elementary,80009,25.3,4.3,11.0,0.14527027027027026
33,Amherst - Fort River Elementary,80020,25.3,6.3,11.0,0.19936708860759492
34,Amherst - Wildwood Elementary,80050,31.2,3.1,11.0,0.0903790087463557
35,Amherst-Pelham - Amherst Regional High,6050505,45.2,34.7,11.0,0.43429286608260326
36,Amherst-Pelham - Amherst Regional MS,6050405,23.1,18.5,11.0,0.44471153846153844
37,Andover - Andover High,90505,62.5,35.0,11.0,0.358974358974359
47,Arlington - Arlington High,100505,35.4,34.1,11.0,0.4906474820143885
59,Ashburnham-Westminster - Oakmont Regional H S,6100505,23.0,18.2,11.0,0.44174757281553395
62,Ashland - Ashland High,140505,30.4,18.8,11.0,0.38211382113821135
67,Assabet Valley Regional Vocational Technical - Assabet Valley Voc HS,8010605,31.0,45.9,11.0,0.5968790637191157
68,Athol-Royalston - Athol High,6150505,18.9,12.5,11.0,0.3980891719745223
69,Athol-Royalston - Athol-Royalston Middle School,6150305,18.0,12.0,11.0,0.4
71,Athol-Royalston - Pleasant St,6150016,11.5,1.1,11.0,0.08730158730158731
75,Atlantis Charter (District) - Atlantis Charter School,4910550,36.0,11.0,11.0,0.23404255319148937
77,Attleboro - Attleboro High,160505,58.1,47.2,11.0,0.4482431149097816
87,Auburn - Auburn Senior High,170505,31.4,22.6,11.0,0.41851851851851857
105,Bedford - Bedford High,230505,37.2,23.9,11.0,0.39116202945990175
109,Belchertown - Belchertown High,240505,27.7,17.6,11.0,0.3885209713024283
121,Belmont - Belmont High,260505,43.0,16.0,11.0,0.2711864406779661
129,Berkley - Berkley Community School,270010,28.0,0.0,11.0,0.0
130,Berkley - Berkley Middle School,270305,19.1,5.1,11.0,0.21074380165289253
132,Berkshire Hills - Monument Mt Reg High,6180505,22.1,21.8,11.0,0.4965831435079726
138,Beverly - Beverly High,300505,52.7,22.2,11.0,0.2963951935914552
144,Billerica - Billerica Memorial High School,310505,67.9,30.1,11.0,0.30714285714285716
153,Blackstone Valley Regional Vocational Technical - Blackstone Valley,8050605,37.5,44.4,11.0,0.5421245421245421
155,Blackstone-Millville - Blackstone Millville RHS,6220505,20.8,17.5,11.0,0.45691906005221933
159,Blue Hills Regional Vocational Technical - Blue Hills Reg Voc Tech,8060605,29.3,23.4,11.0,0.4440227703984819
295,Bourne - Bourne High School,360505,29.3,19.0,11.0,0.39337474120082816
304,Braintree - Braintree High,400505,63.1,34.0,11.0,0.35015447991761073
312,Brewster - Eddy Elementary,410010,13.0,2.0,11.0,0.13333333333333333
315,Bridgewater-Raynham - Bridgewater-Raynham Reg,6250505,56.4,26.0,11.0,0.31553398058252424
322,Bristol County Agricultural - Bristol County Agr High,9100705,17.2,15.2,11.0,0.4691358024691358
323,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Voc Tech,8100605,34.1,33.1,11.0,0.49255952380952384
327,Brockton - Brockton High,440505,136.7,99.1,11.0,0.42027141645462257
347,Brookline - Brookline High,460505,83.2,48.2,11.0,0.3668188736681887
348,Brookline - Edith C Baker,460005,36.7,8.6,11.0,0.1898454746136865
349,Brookline - Edward Devotion,460015,34.3,10.7,11.0,0.23777777777777775
350,Brookline - Heath,460025,26.3,6.3,11.0,0.19325153374233128
351,Brookline - John D Runkle,460045,29.0,7.0,11.0,0.19444444444444445
352,Brookline - Lawrence,460030,35.5,9.0,11.0,0.20224719101123595
353,Brookline - Michael Driscoll,460020,31.4,7.2,11.0,0.18652849740932642
354,Brookline - Pierce,460040,36.0,8.7,11.0,0.19463087248322145
356,Brookline - William H Lincoln,460035,37.4,7.1,11.0,0.1595505617977528
357,Burlington - Burlington High,480505,43.4,34.9,11.0,0.44572158365261816
364,Cambridge - Cambridge Rindge and Latin,490506,79.9,48.4,11.0,0.3772408417770849
376,Canton - Canton High,500505,34.0,19.9,11.0,0.3692022263450835
382,Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,4320530,9.3,7.5,11.0,0.4464285714285714
383,Cape Cod Regional Vocational Technical - Cape Cod Region Voc Tech,8150605,27.8,30.8,11.0,0.5255972696245734
392,Central Berkshire - Wahconah Regional High,6350505,22.2,18.8,11.0,0.4585365853658537
396,Chelmsford - Byam School,560030,28.0,0.0,11.0,0.0
397,Chelmsford - Center Elementary School,560005,25.6,0.0,11.0,0.0
398,Chelmsford - Charles D Harrington,560025,26.0,1.0,11.0,0.037037037037037035
399,Chelmsford - Chelmsford High,560505,60.6,45.4,11.0,0.4283018867924528
400,Chelmsford - Col Moses Parker Schl,560305,40.2,13.9,11.0,0.25693160813308685
402,Chelmsford - McCarthy Middle School,560310,48.1,15.5,11.0,0.24371069182389937
403,Chelmsford - South Row,560015,23.4,0.0,11.0,0.0
404,Chelsea - Chelsea High,570505,57.6,39.0,11.0,0.4037267080745342
413,Chesterfield-Goshen - New Hingham Regional Elem,6320025,11.8,1.4,11.0,0.10606060606060605
420,Chicopee - Chicopee Comprehensive HS,610510,48.4,55.1,11.0,0.5323671497584541
421,Chicopee - Chicopee High,610505,56.5,30.2,11.0,0.3483275663206459
430,City On A Hill Charter Public (District) - City On A Hill Charter Public School,4370505,11.1,3.8,11.0,0.2550335570469799
434,Clinton - Clinton Senior High,640505,15.7,20.2,11.0,0.5626740947075209
436,Cohasset - Cohasset Middle/High School,650505,27.8,20.3,11.0,0.42203742203742206
437,Cohasset - Deer Hill,650005,17.7,4.6,11.0,0.2062780269058296
445,Concord-Carlisle - Concord Carlisle High,6400505,46.6,38.7,11.0,0.45369284876905036
448,Danvers - Danvers High,710505,37.2,26.1,11.0,0.41232227488151657
456,Dartmouth - Dartmouth High,720505,43.5,30.5,11.0,0.41216216216216217
462,Dedham - Dedham High,730505,40.0,19.7,11.0,0.3299832495812395
468,Deerfield - Deerfield Elem,740015,20.9,5.2,11.0,0.1992337164750958
477,Dighton-Rehoboth - Dighton Middle School,6500305,17.2,8.0,11.0,0.31746031746031744
478,Dighton-Rehoboth - Dighton-Rehoboth Rhs,6500505,36.6,34.8,11.0,0.4873949579831932
479,Dighton-Rehoboth - Dorothy L Beckwith,6500310,28.6,7.6,11.0,0.20994475138121543
480,Dighton-Rehoboth - Palmer River,6500010,35.0,0.0,11.0,0.0
484,Douglas - Douglas High School,770505,24.1,18.8,11.0,0.4382284382284382
486,Dover - Chickering,780005,31.3,3.0,11.0,0.08746355685131196
487,Dover-Sherborn - Dover-Sherborn Reg High,6550505,28.4,26.5,11.0,0.48269581056466304
488,Dover-Sherborn - Dover-Sherborn Reg MS,6550405,35.7,11.0,11.0,0.2355460385438972
489,Dracut - Brookside Elementary,790035,24.5,1.7,11.0,0.0648854961832061
490,Dracut - Dracut Senior High,790505,39.4,24.4,11.0,0.3824451410658307
492,Dracut - Greenmont Avenue,790030,11.7,0.3,11.0,0.024999999999999998
493,Dracut - Joseph A Campbell Elem,790020,28.5,0.7,11.0,0.023972602739726026
494,Dracut - Lakeview Junior High,790410,25.1,5.8,11.0,0.18770226537216828
497,Dudley-Charlton Reg - Charlton Middle School,6580310,37.6,14.2,11.0,0.27413127413127414
498,Dudley-Charlton Reg - Dudley Elementary,6580005,27.8,0.2,11.0,0.0071428571428571435
499,Dudley-Charlton Reg - Dudley Middle School,6580305,36.6,8.1,11.0,0.18120805369127516
500,Dudley-Charlton Reg - Heritage School,6580030,30.7,0.9,11.0,0.02848101265822785
502,Dudley-Charlton Reg - Shepherd Hill Reg High,6580505,43.9,35.0,11.0,0.4435994930291508
505,Duxbury - Duxbury High,820505,42.6,23.4,11.0,0.3545454545454545
508,East Bridgewater - East Bridgewater High,830505,23.3,14.4,11.0,0.3819628647214854
509,East Bridgewater - Gordon W Mitchell,830010,38.0,11.3,11.0,0.2292089249492901
511,East Longmeadow - East Longmeadow High,870505,37.7,26.0,11.0,0.40816326530612246
517,Easthampton - Easthampton High,860505,18.1,17.4,11.0,0.4901408450704225
522,Easton - Easton Middle School,880405,41.7,14.0,11.0,0.2513464991023339
524,Easton - H H Richardson School,880025,18.1,2.5,11.0,0.12135922330097086
526,Easton - Oliver Ames High,880505,47.5,22.8,11.0,0.32432432432432434
530,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),4520505,10.6,7.0,11.0,0.3977272727272727
533,Everett - Everett High,930505,68.3,51.5,11.0,0.4298831385642738
542,Fairhaven - Fairhaven High,940505,30.3,18.6,11.0,0.38036809815950917
547,Fall River - B M C Durfee High,950505,85.0,67.8,11.0,0.4437172774869109
548,Fall River - Carlton M. Viveiros Elementary School,950009,33.0,5.0,11.0,0.13157894736842105
549,Fall River - Edmond P Talbot Middle,950305,35.2,7.3,11.0,0.17176470588235293
551,Fall River - James Tansey,950140,11.0,3.5,11.0,0.2413793103448276
552,Fall River - John J Doran,950045,26.0,4.0,11.0,0.13333333333333333
553,Fall River - Letourneau Elementary School,950013,28.0,4.5,11.0,0.13846153846153847
554,Fall River - Mary Fonseca Elementary School,950011,29.0,3.0,11.0,0.09375
555,Fall River - Matthew J Kuss Middle,950320,32.2,8.1,11.0,0.2009925558312655
556,Fall River - Morton Middle,950315,33.2,10.2,11.0,0.23502304147465433
557,Fall River - North End Elementary,950005,33.0,1.2,11.0,0.03508771929824561
559,Fall River - Samuel Watson,950145,12.5,2.5,11.0,0.16666666666666666
560,Fall River - Spencer Borden,950130,24.9,5.0,11.0,0.16722408026755853
562,Fall River - William S Greene,950065,34.8,5.0,11.0,0.1256281407035176
564,Falmouth - Falmouth High,960505,41.0,30.5,11.0,0.42657342657342656
570,Farmington River Reg - Farmington River Elem,6620020,10.0,1.0,11.0,0.09090909090909091
575,Fitchburg - Fitchburg High,970505,41.0,30.2,11.0,0.4241573033707865
583,Foxborough - Foxborough High,990505,37.3,24.0,11.0,0.3915171288743883
593,Framingham - Framingham H S,1000515,83.3,55.7,11.0,0.4007194244604317
601,Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,4780505,24.9,16.9,11.0,0.4043062200956938
605,Franklin - Franklin High,1010505,57.0,32.8,11.0,0.36525612472160357
613,Franklin County Regional Vocational Technical - Franklin County Tech,8180605,13.7,18.6,11.0,0.5758513931888546
615,Freetown-Lakeville - Apponequet Regional High,6650505,34.1,18.9,11.0,0.35660377358490564
616,Freetown-Lakeville - Freetown-Lakeville Middle School,6650305,34.6,13.4,11.0,0.2791666666666667
617,Freetown-Lakeville - George R Austin Intermediate School,6650015,13.0,0.9,11.0,0.06474820143884892
618,Frontier - Frontier Reg,6700505,33.9,26.6,11.0,0.43966942148760335
626,Gateway - Gateway Reg High,6720505,11.7,9.5,11.0,0.4481132075471698
630,Georgetown - Georgetown Middle/High,1050505,39.9,14.0,11.0,0.25974025974025977
631,Georgetown - Penn Brook,1050010,24.0,4.0,11.0,0.14285714285714285
636,Gill-Montague - Turners Fall High,6740505,13.6,13.2,11.0,0.49253731343283585
637,Global Learning Charter Public (District) - Global Learning Charter Public School,4960305,22.3,10.0,11.0,0.30959752321981426
640,Gloucester - Gloucester High,1070505,36.1,41.0,11.0,0.5317769130998703
648,Grafton - Grafton Elementary,1100200,47.2,2.2,11.0,0.044534412955465584
649,Grafton - Grafton Memorial Senior,1100505,31.6,13.6,11.0,0.30088495575221236
650,Grafton - Grafton Middle,1100305,32.5,15.8,11.0,0.32712215320910976
657,Greater Fall River Regional Vocational Technical - Diman Reg Voc Tech High,8210605,43.6,76.3,11.0,0.6363636363636364
658,Greater Lawrence Regional Vocational Technical - Gr Lawrence Reg Voc Tech,8230605,57.4,58.0,11.0,0.5025996533795494
659,Greater Lowell Regional Vocational Technical - Gr Lowell Reg Voc Tech,8280605,81.5,70.6,11.0,0.46416831032215644
660,Greater New Bedford Regional Vocational Technical - Gr New Bedford Voc Tech,8250605,78.3,95.1,11.0,0.5484429065743945
671,Groton-Dunstable - Groton Dunstable Regional,6730505,29.8,18.1,11.0,0.3778705636743215
673,Hadley - Hadley Elem,1170015,20.1,3.0,11.0,0.12987012987012986
674,Hadley - Hopkins Academy,1170505,14.3,5.3,11.0,0.2704081632653061
675,Halifax - Halifax Elementary,1180005,33.0,4.0,11.0,0.10810810810810811
678,Hamilton-Wenham - Hamilton-Wenham Reg High,6750505,27.5,24.0,11.0,0.46601941747572817
682,Hampden-Wilbraham - Green Meadows Elem,6800005,19.6,0.0,11.0,0.0
684,Hampden-Wilbraham - Minnechaug Reg High,6800505,50.5,25.0,11.0,0.33112582781456956
685,Hampden-Wilbraham - Soule Road,6800030,19.0,0.0,11.0,0.0
687,Hampden-Wilbraham - Thornton Burgess,6800305,14.0,5.0,11.0,0.2631578947368421
688,Hampden-Wilbraham - Wilbraham Middle,6800310,26.9,10.4,11.0,0.27882037533512066
689,Hampshire - Hampshire Reg High,6830505,34.0,21.3,11.0,0.3851717902350814
693,Hanover - Hanover High,1220505,35.9,21.0,11.0,0.36906854130052724
696,Harvard - Bromfield,1250505,30.7,16.0,11.0,0.3426124197002141
697,Harvard - Hildreth Elementary School,1250005,25.0,3.0,11.0,0.10714285714285714
711,Haverhill - Haverhill High,1280505,75.7,49.9,11.0,0.39729299363057324
720,Hilltown Cooperative Charter Public (District) - Hilltown Cooperative Charter Public School,4500105,7.7,4.0,11.0,0.3418803418803419
722,Hingham - Hingham High,1310505,44.2,26.8,11.0,0.37746478873239436
723,Hingham - Hingham Middle School,1310410,39.4,14.2,11.0,0.26492537313432835
724,Hingham - Plymouth River,1310019,20.4,2.9,11.0,0.12446351931330474
725,Hingham - South Elem,1310020,23.6,3.4,11.0,0.1259259259259259
726,Hingham - Wm L Foster Elem,1310010,22.9,2.3,11.0,0.09126984126984126
731,Holliston - Holliston High,1360505,35.9,27.0,11.0,0.4292527821939587
732,Holliston - Miller School,1360007,39.5,5.2,11.0,0.116331096196868
734,Holliston - Robert H. Adams Middle School,1360305,36.2,5.7,11.0,0.1360381861575179
737,Holyoke - Holyoke High,1370505,44.2,37.6,11.0,0.4596577017114914
745,Holyoke - Wm J Dean Voc Tech High,1370605,17.4,34.7,11.0,0.6660268714011517
747,Hopedale - Hopedale Jr Sr High,1380505,24.2,8.1,11.0,0.25077399380804954
748,Hopedale - Memorial,1380010,29.9,3.3,11.0,0.09939759036144578
752,Hopkinton - Hopkins Elementary School,1390015,26.2,3.8,11.0,0.12666666666666665
753,Hopkinton - Hopkinton High,1390505,40.8,27.1,11.0,0.3991163475699558
754,Hopkinton - Hopkinton Middle School,1390305,34.3,13.1,11.0,0.27637130801687765
756,Hudson - C A Farley,1410030,26.4,3.2,11.0,0.10810810810810813
758,Hudson - Forest Avenue Elementary,1410015,17.9,3.2,11.0,0.15165876777251186
759,Hudson - Hudson High,1410505,60.0,23.4,11.0,0.2805755395683453
760,Hudson - John F Kennedy,1410410,26.0,4.5,11.0,0.14754098360655737
761,Hudson - Mulready Elementary,1410007,16.8,1.4,11.0,0.07692307692307693
762,Hull - Hull High,1420505,13.0,15.4,11.0,0.5422535211267606
766,Ipswich - Ipswich High,1440505,27.6,19.4,11.0,0.4127659574468085
767,Ipswich - Ipswich Middle School,1440305,25.2,9.2,11.0,0.26744186046511625
768,Ipswich - Paul F Doyon Memorial,1440007,24.9,1.6,11.0,0.06037735849056604
769,Ipswich - Winthrop,1440015,17.9,5.4,11.0,0.23175965665236056
772,King Philip - King Philip Reg High,6900505,50.3,25.3,11.0,0.3346560846560847
780,Lawrence - Business Management & Finance High School,1490530,15.5,13.0,11.0,0.45614035087719296
787,Lawrence - Health & Human Services High School,1490531,16.7,12.9,11.0,0.4358108108108108
790,Lawrence - Humanities & Leadership Development High School,1490532,15.1,16.4,11.0,0.5206349206349206
791,Lawrence - International High School,1490534,15.0,12.9,11.0,0.4623655913978495
797,"Lawrence - Math, Science & Technology High School",1490533,10.9,17.2,11.0,0.6120996441281138
799,Lawrence - Performing & Fine Arts High School,1490535,20.6,11.6,11.0,0.3602484472049689
805,Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,4540205,37.0,4.0,11.0,0.0975609756097561
806,Lee - Lee Elementary,1500025,27.6,1.0,11.0,0.03496503496503496
807,Lee - Lee Middle/High School,1500505,23.2,13.9,11.0,0.3746630727762803
808,Leicester - Leicester High,1510505,14.3,8.0,11.0,0.35874439461883406
812,Lenox - Lenox Memorial High,1520505,21.6,13.9,11.0,0.3915492957746479
813,Lenox - Morris,1520015,22.7,0.0,11.0,0.0
818,Leominster - Leominster Senior High,1530505,59.4,29.2,11.0,0.32957110609480816
826,Lexington - Bowman,1550008,22.9,6.0,11.0,0.20761245674740486
827,Lexington - Bridge,1550006,20.0,7.0,11.0,0.25925925925925924
828,Lexington - Fiske,1550015,21.1,6.3,11.0,0.22992700729927004
829,Lexington - Harrington,1550030,24.8,1.4,11.0,0.05343511450381679
830,Lexington - Jonas Clarke Middle,1550305,42.7,18.8,11.0,0.30569105691056914
831,Lexington - Joseph Estabrook,1550010,22.7,1.4,11.0,0.058091286307053944
832,Lexington - Lexington High,1550505,82.3,49.2,11.0,0.3741444866920152
833,Lexington - Maria Hastings,1550035,23.5,3.0,11.0,0.11320754716981132
834,Lexington - Wm Diamond Middle,1550310,40.7,16.5,11.0,0.28846153846153844
835,Lincoln - Hanscom Middle,1570305,17.2,5.0,11.0,0.22522522522522523
837,Lincoln - Lincoln School,1570025,41.0,11.0,11.0,0.21153846153846154
