,school_name,school_code,subject,count,CPI,year
1554,Malden - Malden High,1650505,ENGLISH LANGUAGE ARTS,189,0.97,15.0
1555,Malden - Malden High,1650505,MATHEMATICS,188,0.9,15.0
1558,Manchester Essex Regional - Essex Elementary,6980020,ENGLISH LANGUAGE ARTS,74,0.922,15.0
1559,Manchester Essex Regional - Essex Elementary,6980020,MATHEMATICS,74,0.902,15.0
1561,Manchester Essex Regional - Manchester Essex Regional High School,6980510,ENGLISH LANGUAGE ARTS,54,0.986,15.0
1562,Manchester Essex Regional - Manchester Essex Regional High School,6980510,MATHEMATICS,55,0.9640000000000001,15.0
1564,Manchester Essex Regional - Manchester Essex Regional Middle School,6980030,ENGLISH LANGUAGE ARTS,163,0.9540000000000001,15.0
1565,Manchester Essex Regional - Manchester Essex Regional Middle School,6980030,MATHEMATICS,164,0.88,15.0
1567,Manchester Essex Regional - Manchester Memorial Elementary,6980010,ENGLISH LANGUAGE ARTS,113,0.907,15.0
1568,Manchester Essex Regional - Manchester Memorial Elementary,6980010,MATHEMATICS,113,0.887,15.0
1576,Mansfield - Mansfield High,1670505,ENGLISH LANGUAGE ARTS,172,0.9940000000000001,15.0
1577,Mansfield - Mansfield High,1670505,MATHEMATICS,168,0.9790000000000001,15.0
1579,Marblehead - Marblehead High,1680505,ENGLISH LANGUAGE ARTS,110,0.9890000000000001,15.0
1580,Marblehead - Marblehead High,1680505,MATHEMATICS,110,0.9570000000000001,15.0
1584,Marblehead Community Charter Public - Marblehead Community Charter Public School,4640305,ENGLISH LANGUAGE ARTS,123,0.9470000000000001,15.0
1585,Marblehead Community Charter Public - Marblehead Community Charter Public School,4640305,MATHEMATICS,124,0.899,15.0
1595,Marlborough - Marlborough High,1700505,ENGLISH LANGUAGE ARTS,118,0.956,15.0
1596,Marlborough - Marlborough High,1700505,MATHEMATICS,117,0.893,15.0
1600,Marshfield - Daniel Webster,1710015,ENGLISH LANGUAGE ARTS,93,0.922,15.0
1601,Marshfield - Daniel Webster,1710015,MATHEMATICS,92,0.9129999999999999,15.0
1603,Marshfield - Eames Way School,1710005,ENGLISH LANGUAGE ARTS,70,0.904,15.0
1604,Marshfield - Eames Way School,1710005,MATHEMATICS,69,0.917,15.0
1606,Marshfield - Furnace Brook Middle,1710310,ENGLISH LANGUAGE ARTS,491,0.935,15.0
1607,Marshfield - Furnace Brook Middle,1710310,MATHEMATICS,496,0.871,15.0
1609,Marshfield - Gov Edward Winslow,1710020,ENGLISH LANGUAGE ARTS,109,0.9009999999999999,15.0
1610,Marshfield - Gov Edward Winslow,1710020,MATHEMATICS,109,0.92,15.0
1612,Marshfield - Marshfield High,1710505,ENGLISH LANGUAGE ARTS,160,0.9840000000000001,15.0
1613,Marshfield - Marshfield High,1710505,MATHEMATICS,158,0.953,15.0
1615,Marshfield - Martinson Elementary,1710025,ENGLISH LANGUAGE ARTS,123,0.9109999999999999,15.0
1616,Marshfield - Martinson Elementary,1710025,MATHEMATICS,123,0.917,15.0
1618,Marshfield - South River,1710010,ENGLISH LANGUAGE ARTS,109,0.897,15.0
1619,Marshfield - South River,1710010,MATHEMATICS,109,0.922,15.0
1621,Martha's Vineyard - Martha's Vineyard Regional High,7000505,ENGLISH LANGUAGE ARTS,91,0.9890000000000001,15.0
1622,Martha's Vineyard - Martha's Vineyard Regional High,7000505,MATHEMATICS,89,0.93,15.0
1628,Masconomet - Masconomet Regional High School,7050505,ENGLISH LANGUAGE ARTS,159,0.995,15.0
1629,Masconomet - Masconomet Regional High School,7050505,MATHEMATICS,159,0.98,15.0
1634,Mashpee - Mashpee High,1720505,ENGLISH LANGUAGE ARTS,59,0.975,15.0
1635,Mashpee - Mashpee High,1720505,MATHEMATICS,59,0.903,15.0
1646,Medfield - Medfield Senior High,1750505,ENGLISH LANGUAGE ARTS,111,0.993,15.0
1647,Medfield - Medfield Senior High,1750505,MATHEMATICS,110,0.98,15.0
1678,Medway - Burke/Memorial Elementary School,1770015,ENGLISH LANGUAGE ARTS,154,0.898,15.0
1679,Medway - Burke/Memorial Elementary School,1770015,MATHEMATICS,154,0.917,15.0
1680,Medway - Medway High,1770505,ENGLISH LANGUAGE ARTS,87,0.9940000000000001,15.0
1681,Medway - Medway High,1770505,MATHEMATICS,86,0.977,15.0
1683,Medway - Medway Middle,1770305,ENGLISH LANGUAGE ARTS,395,0.9229999999999999,15.0
1684,Medway - Medway Middle,1770305,MATHEMATICS,398,0.903,15.0
1689,Melrose - Melrose High,1780505,ENGLISH LANGUAGE ARTS,100,0.983,15.0
1690,Melrose - Melrose High,1780505,MATHEMATICS,101,0.9259999999999999,15.0
1695,Mendon-Upton - Henry P Clough,7100179,ENGLISH LANGUAGE ARTS,86,0.866,15.0
1696,Mendon-Upton - Henry P Clough,7100179,MATHEMATICS,86,0.892,15.0
1697,Mendon-Upton - Memorial School,7100001,ENGLISH LANGUAGE ARTS,83,0.925,15.0
1698,Mendon-Upton - Memorial School,7100001,MATHEMATICS,83,0.9129999999999999,15.0
1699,Mendon-Upton - Miscoe Hill School,7100015,ENGLISH LANGUAGE ARTS,398,0.9079999999999999,15.0
1700,Mendon-Upton - Miscoe Hill School,7100015,MATHEMATICS,399,0.85,15.0
1702,Mendon-Upton - Nipmuc Regional High,7100510,ENGLISH LANGUAGE ARTS,60,0.996,15.0
1703,Mendon-Upton - Nipmuc Regional High,7100510,MATHEMATICS,61,0.943,15.0
1705,Methuen - Comprehensive Grammar School,1810050,ENGLISH LANGUAGE ARTS,390,0.768,15.0
1706,Methuen - Comprehensive Grammar School,1810050,MATHEMATICS,389,0.725,15.0
1708,Methuen - Donald P Timony Grammar,1810060,ENGLISH LANGUAGE ARTS,444,0.769,15.0
1709,Methuen - Donald P Timony Grammar,1810060,MATHEMATICS,442,0.721,15.0
1711,Methuen - Marsh Grammar School,1810030,ENGLISH LANGUAGE ARTS,415,0.7879999999999999,15.0
1712,Methuen - Marsh Grammar School,1810030,MATHEMATICS,416,0.76,15.0
1714,Methuen - Methuen High,1810505,ENGLISH LANGUAGE ARTS,174,0.9440000000000001,15.0
1715,Methuen - Methuen High,1810505,MATHEMATICS,175,0.831,15.0
1717,Methuen - Tenney Grammar School,1810055,ENGLISH LANGUAGE ARTS,429,0.775,15.0
1718,Methuen - Tenney Grammar School,1810055,MATHEMATICS,427,0.73,15.0
1729,Middleborough - Middleborough High,1820505,ENGLISH LANGUAGE ARTS,101,0.975,15.0
1730,Middleborough - Middleborough High,1820505,MATHEMATICS,99,0.8959999999999999,15.0
1740,Millis - Clyde F Brown,1870005,ENGLISH LANGUAGE ARTS,116,0.866,15.0
1741,Millis - Clyde F Brown,1870005,MATHEMATICS,116,0.9009999999999999,15.0
1742,Millis - Millis High School,1870505,ENGLISH LANGUAGE ARTS,42,1.0,15.0
1743,Millis - Millis High School,1870505,MATHEMATICS,42,0.976,15.0
1745,Millis - Millis Middle,1870020,ENGLISH LANGUAGE ARTS,237,0.8690000000000001,15.0
1746,Millis - Millis Middle,1870020,MATHEMATICS,237,0.813,15.0
1752,Milton - Milton High,1890505,ENGLISH LANGUAGE ARTS,116,0.983,15.0
1753,Milton - Milton High,1890505,MATHEMATICS,116,0.9590000000000001,15.0
1756,Minuteman Regional Vocational Technical - Minuteman Regional High,8300605,ENGLISH LANGUAGE ARTS,120,0.988,15.0
1757,Minuteman Regional Vocational Technical - Minuteman Regional High,8300605,MATHEMATICS,119,0.914,15.0
1759,Mohawk Trail - Buckland-Shelburne Regional,7170005,ENGLISH LANGUAGE ARTS,38,0.888,15.0
1760,Mohawk Trail - Buckland-Shelburne Regional,7170005,MATHEMATICS,38,0.757,15.0
1766,Mohawk Trail - Mohawk Trail Regional High,7170505,ENGLISH LANGUAGE ARTS,104,0.925,15.0
1767,Mohawk Trail - Mohawk Trail Regional High,7170505,MATHEMATICS,105,0.8170000000000001,15.0
1774,Monson - Monson Innovation High School,1910505,ENGLISH LANGUAGE ARTS,42,0.958,15.0
1775,Monson - Monson Innovation High School,1910505,MATHEMATICS,42,0.929,15.0
1777,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,8320605,ENGLISH LANGUAGE ARTS,203,0.988,15.0
1778,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,8320605,MATHEMATICS,205,0.9570000000000001,15.0
1783,Mystic Valley Regional Charter - Mystic Valley Regional Charter School,4700105,ENGLISH LANGUAGE ARTS,379,0.902,15.0
1784,Mystic Valley Regional Charter - Mystic Valley Regional Charter School,4700105,MATHEMATICS,379,0.858,15.0
1788,Nantucket - Nantucket High,1970505,ENGLISH LANGUAGE ARTS,61,0.922,15.0
1789,Nantucket - Nantucket High,1970505,MATHEMATICS,62,0.81,15.0
1791,Narragansett - Baldwinville Elementary,7200005,ENGLISH LANGUAGE ARTS,62,0.802,15.0
1792,Narragansett - Baldwinville Elementary,7200005,MATHEMATICS,62,0.738,15.0
1793,Narragansett - Narragansett  Middle,7200305,ENGLISH LANGUAGE ARTS,221,0.8109999999999999,15.0
1794,Narragansett - Narragansett  Middle,7200305,MATHEMATICS,222,0.8009999999999999,15.0
1796,Narragansett - Narragansett Regional High,7200505,ENGLISH LANGUAGE ARTS,40,0.9440000000000001,15.0
1797,Narragansett - Narragansett Regional High,7200505,MATHEMATICS,41,0.848,15.0
1801,Nashoba - Center School,7250020,ENGLISH LANGUAGE ARTS,139,0.924,15.0
1802,Nashoba - Center School,7250020,MATHEMATICS,140,0.92,15.0
1804,Nashoba - Florence Sawyer School,7250025,ENGLISH LANGUAGE ARTS,235,0.914,15.0
1805,Nashoba - Florence Sawyer School,7250025,MATHEMATICS,233,0.889,15.0
1807,Nashoba - Hale,7250310,ENGLISH LANGUAGE ARTS,140,0.934,15.0
1808,Nashoba - Hale,7250310,MATHEMATICS,140,0.9229999999999999,15.0
1810,Nashoba - Luther Burbank Middle School,7250305,ENGLISH LANGUAGE ARTS,142,0.9420000000000001,15.0
1811,Nashoba - Luther Burbank Middle School,7250305,MATHEMATICS,142,0.914,15.0
1813,Nashoba - Mary Rowlandson Elementary,7250010,ENGLISH LANGUAGE ARTS,120,0.833,15.0
1814,Nashoba - Mary Rowlandson Elementary,7250010,MATHEMATICS,120,0.86,15.0
1816,Nashoba - Nashoba Regional,7250505,ENGLISH LANGUAGE ARTS,125,0.998,15.0
1817,Nashoba - Nashoba Regional,7250505,MATHEMATICS,125,0.986,15.0
1819,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,8520605,ENGLISH LANGUAGE ARTS,120,0.975,15.0
1820,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,8520605,MATHEMATICS,120,0.927,15.0
1823,Natick - Natick High,1980505,ENGLISH LANGUAGE ARTS,165,0.997,15.0
1824,Natick - Natick High,1980505,MATHEMATICS,165,0.971,15.0
1827,Nauset - Nauset Regional High,6600505,ENGLISH LANGUAGE ARTS,119,0.983,15.0
1828,Nauset - Nauset Regional High,6600505,MATHEMATICS,118,0.972,15.0
1830,Nauset - Nauset Regional Middle,6600305,ENGLISH LANGUAGE ARTS,256,0.927,15.0
1831,Nauset - Nauset Regional Middle,6600305,MATHEMATICS,257,0.846,15.0
1833,Needham - Broadmeadow,1990005,ENGLISH LANGUAGE ARTS,146,0.9229999999999999,15.0
1834,Needham - Broadmeadow,1990005,MATHEMATICS,147,0.92,15.0
1838,Needham - Hillside Elementary,1990035,ENGLISH LANGUAGE ARTS,96,0.8909999999999999,15.0
1839,Needham - Hillside Elementary,1990035,MATHEMATICS,97,0.92,15.0
1841,Needham - John Eliot,1990020,ENGLISH LANGUAGE ARTS,94,0.875,15.0
1842,Needham - John Eliot,1990020,MATHEMATICS,94,0.856,15.0
1844,Needham - Needham High,1990505,ENGLISH LANGUAGE ARTS,178,0.996,15.0
1845,Needham - Needham High,1990505,MATHEMATICS,181,0.975,15.0
1847,Needham - Newman Elementary,1990050,ENGLISH LANGUAGE ARTS,151,0.863,15.0
1848,Needham - Newman Elementary,1990050,MATHEMATICS,151,0.887,15.0
1850,Needham - Pollard Middle,1990405,ENGLISH LANGUAGE ARTS,430,0.9440000000000001,15.0
1851,Needham - Pollard Middle,1990405,MATHEMATICS,432,0.887,15.0
1853,Needham - William Mitchell,1990040,ENGLISH LANGUAGE ARTS,115,0.904,15.0
1854,Needham - William Mitchell,1990040,MATHEMATICS,114,0.9390000000000001,15.0
1875,New Bedford - New Bedford High,2010505,ENGLISH LANGUAGE ARTS,203,0.821,15.0
1876,New Bedford - New Bedford High,2010505,MATHEMATICS,216,0.631,15.0
1887,Newburyport - Newburyport High,2040505,ENGLISH LANGUAGE ARTS,100,0.99,15.0
1888,Newburyport - Newburyport High,2040505,MATHEMATICS,100,0.945,15.0
1907,Newton - Newton North High,2070505,ENGLISH LANGUAGE ARTS,221,0.985,15.0
1908,Newton - Newton North High,2070505,MATHEMATICS,219,0.978,15.0
1910,Newton - Newton South High,2070510,ENGLISH LANGUAGE ARTS,222,0.988,15.0
1911,Newton - Newton South High,2070510,MATHEMATICS,222,0.986,15.0
1918,Norfolk - Freeman-Kennedy School,2080005,ENGLISH LANGUAGE ARTS,259,0.9309999999999999,15.0
1919,Norfolk - Freeman-Kennedy School,2080005,MATHEMATICS,259,0.9129999999999999,15.0
1921,Norfolk County Agricultural - Norfolk County Agricultural,9150705,ENGLISH LANGUAGE ARTS,31,1.0,15.0
1922,Norfolk County Agricultural - Norfolk County Agricultural,9150705,MATHEMATICS,31,0.968,15.0
1936,North Andover - Annie L Sargent School,2110018,ENGLISH LANGUAGE ARTS,141,0.888,15.0
1937,North Andover - Annie L Sargent School,2110018,MATHEMATICS,141,0.862,15.0
1939,North Andover - Atkinson,2110001,ENGLISH LANGUAGE ARTS,95,0.853,15.0
1940,North Andover - Atkinson,2110001,MATHEMATICS,95,0.866,15.0
1942,North Andover - Franklin,2110010,ENGLISH LANGUAGE ARTS,145,0.9159999999999999,15.0
1943,North Andover - Franklin,2110010,MATHEMATICS,145,0.929,15.0
1945,North Andover - Kittredge,2110015,ENGLISH LANGUAGE ARTS,74,0.932,15.0
1946,North Andover - Kittredge,2110015,MATHEMATICS,75,0.95,15.0
1948,North Andover - North Andover High,2110505,ENGLISH LANGUAGE ARTS,147,0.99,15.0
1949,North Andover - North Andover High,2110505,MATHEMATICS,145,0.9329999999999999,15.0
1951,North Andover - North Andover Middle,2110305,ENGLISH LANGUAGE ARTS,594,0.9209999999999999,15.0
1952,North Andover - North Andover Middle,2110305,MATHEMATICS,591,0.8759999999999999,15.0
1954,North Andover - Thomson,2110020,ENGLISH LANGUAGE ARTS,92,0.878,15.0
1955,North Andover - Thomson,2110020,MATHEMATICS,93,0.868,15.0
1959,North Attleborough - Amvet Boulevard,2120007,ENGLISH LANGUAGE ARTS,97,0.879,15.0
1960,North Attleborough - Amvet Boulevard,2120007,MATHEMATICS,97,0.915,15.0
1962,North Attleborough - Community,2120030,ENGLISH LANGUAGE ARTS,89,0.862,15.0
1963,North Attleborough - Community,2120030,MATHEMATICS,88,0.77,15.0
1965,North Attleborough - Falls,2120010,ENGLISH LANGUAGE ARTS,56,0.879,15.0
1966,North Attleborough - Falls,2120010,MATHEMATICS,56,0.879,15.0
1968,North Attleborough - Joseph W Martin Jr Elementary,2120013,ENGLISH LANGUAGE ARTS,176,0.855,15.0
1969,North Attleborough - Joseph W Martin Jr Elementary,2120013,MATHEMATICS,176,0.852,15.0
1971,North Attleborough - North Attleboro High,2120505,ENGLISH LANGUAGE ARTS,137,0.978,15.0
1972,North Attleborough - North Attleboro High,2120505,MATHEMATICS,140,0.97,15.0
1974,North Attleborough - North Attleborough Middle,2120305,ENGLISH LANGUAGE ARTS,594,0.922,15.0
1975,North Attleborough - North Attleborough Middle,2120305,MATHEMATICS,594,0.8190000000000001,15.0
1986,North Middlesex - Ashby Elementary,7350010,ENGLISH LANGUAGE ARTS,35,0.836,15.0
1987,North Middlesex - Ashby Elementary,7350010,MATHEMATICS,34,0.831,15.0
1988,North Middlesex - Hawthorne Brook,7350030,ENGLISH LANGUAGE ARTS,245,0.851,15.0
1989,North Middlesex - Hawthorne Brook,7350030,MATHEMATICS,248,0.765,15.0
1991,North Middlesex - Nissitissit Middle School,7350310,ENGLISH LANGUAGE ARTS,263,0.897,15.0
1992,North Middlesex - Nissitissit Middle School,7350310,MATHEMATICS,263,0.815,15.0
1994,North Middlesex - North Middlesex Regional,7350505,ENGLISH LANGUAGE ARTS,101,0.95,15.0
1995,North Middlesex - North Middlesex Regional,7350505,MATHEMATICS,104,0.9129999999999999,15.0
1999,North Middlesex - Varnum Brook,7350035,ENGLISH LANGUAGE ARTS,123,0.8370000000000001,15.0
2000,North Middlesex - Varnum Brook,7350035,MATHEMATICS,125,0.862,15.0
2004,North Reading - North Reading High,2170505,ENGLISH LANGUAGE ARTS,108,0.995,15.0
2005,North Reading - North Reading High,2170505,MATHEMATICS,110,0.966,15.0
2008,Northampton - Bridge Street,2100005,ENGLISH LANGUAGE ARTS,60,0.746,15.0
2009,Northampton - Bridge Street,2100005,MATHEMATICS,59,0.775,15.0
2011,Northampton - Jackson Street,2100020,ENGLISH LANGUAGE ARTS,70,0.804,15.0
2012,Northampton - Jackson Street,2100020,MATHEMATICS,70,0.825,15.0
2014,Northampton - John F Kennedy Middle School,2100410,ENGLISH LANGUAGE ARTS,277,0.8590000000000001,15.0
2015,Northampton - John F Kennedy Middle School,2100410,MATHEMATICS,277,0.718,15.0
2017,Northampton - Leeds,2100025,ENGLISH LANGUAGE ARTS,93,0.871,15.0
2018,Northampton - Leeds,2100025,MATHEMATICS,93,0.8490000000000001,15.0
2020,Northampton - Northampton High,2100505,ENGLISH LANGUAGE ARTS,96,0.987,15.0
2021,Northampton - Northampton High,2100505,MATHEMATICS,96,0.9640000000000001,15.0
2023,Northampton - R. K. Finn Ryan Road,2100029,ENGLISH LANGUAGE ARTS,68,0.772,15.0
2024,Northampton - R. K. Finn Ryan Road,2100029,MATHEMATICS,68,0.768,15.0
2026,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,4060705,ENGLISH LANGUAGE ARTS,75,0.92,15.0
2027,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,4060705,MATHEMATICS,75,0.807,15.0
2029,Northboro-Southboro - Algonquin Regional High,7300505,ENGLISH LANGUAGE ARTS,174,0.997,15.0
2030,Northboro-Southboro - Algonquin Regional High,7300505,MATHEMATICS,175,0.97,15.0
2032,Northborough - Fannie E Proctor,2130015,ENGLISH LANGUAGE ARTS,84,0.851,15.0
2033,Northborough - Fannie E Proctor,2130015,MATHEMATICS,83,0.8190000000000001,15.0
2035,Northborough - Lincoln Street,2130003,ENGLISH LANGUAGE ARTS,84,0.878,15.0
2036,Northborough - Lincoln Street,2130003,MATHEMATICS,84,0.905,15.0
2038,Northborough - Marguerite E Peaslee,2130014,ENGLISH LANGUAGE ARTS,74,0.882,15.0
2039,Northborough - Marguerite E Peaslee,2130014,MATHEMATICS,73,0.88,15.0
2041,Northborough - Marion E Zeh,2130020,ENGLISH LANGUAGE ARTS,76,0.9079999999999999,15.0
2042,Northborough - Marion E Zeh,2130020,MATHEMATICS,73,0.87,15.0
2044,Northborough - Robert E. Melican Middle School,2130305,ENGLISH LANGUAGE ARTS,338,0.904,15.0
2045,Northborough - Robert E. Melican Middle School,2130305,MATHEMATICS,338,0.831,15.0
2047,Northbridge - Northbridge High,2140505,ENGLISH LANGUAGE ARTS,75,0.9470000000000001,15.0
2048,Northbridge - Northbridge High,2140505,MATHEMATICS,75,0.893,15.0
2050,Northbridge - Northbridge Middle,2140305,ENGLISH LANGUAGE ARTS,385,0.8079999999999999,15.0
2051,Northbridge - Northbridge Middle,2140305,MATHEMATICS,389,0.713,15.0
2053,Northbridge - W Edward Balmer,2140001,ENGLISH LANGUAGE ARTS,204,0.672,15.0
2054,Northbridge - W Edward Balmer,2140001,MATHEMATICS,204,0.708,15.0
2055,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,8530605,ENGLISH LANGUAGE ARTS,192,0.9670000000000001,15.0
2056,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,8530605,MATHEMATICS,193,0.855,15.0
2058,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,8510605,ENGLISH LANGUAGE ARTS,77,0.971,15.0
2059,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,8510605,MATHEMATICS,77,0.925,15.0
2061,Norton - Henri A. Yelle,2180060,ENGLISH LANGUAGE ARTS,188,0.818,15.0
2062,Norton - Henri A. Yelle,2180060,MATHEMATICS,187,0.82,15.0
2068,Norton - Norton High,2180505,ENGLISH LANGUAGE ARTS,92,0.992,15.0
2069,Norton - Norton High,2180505,MATHEMATICS,92,0.976,15.0
2071,Norton - Norton Middle,2180305,ENGLISH LANGUAGE ARTS,321,0.914,15.0
2072,Norton - Norton Middle,2180305,MATHEMATICS,323,0.82,15.0
2075,Norwell - Norwell High,2190505,ENGLISH LANGUAGE ARTS,79,1.0,15.0
2076,Norwell - Norwell High,2190505,MATHEMATICS,79,0.997,15.0
2086,Norwood - Norwood High,2200505,ENGLISH LANGUAGE ARTS,113,0.9309999999999999,15.0
2087,Norwood - Norwood High,2200505,MATHEMATICS,113,0.8690000000000001,15.0
2090,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,8550605,ENGLISH LANGUAGE ARTS,75,0.987,15.0
2091,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,8550605,MATHEMATICS,74,0.953,15.0
2093,Old Rochester - Old Rochester Regional High,7400505,ENGLISH LANGUAGE ARTS,96,0.982,15.0
2094,Old Rochester - Old Rochester Regional High,7400505,MATHEMATICS,97,0.951,15.0
2098,Orleans - Orleans Elementary,2240005,ENGLISH LANGUAGE ARTS,58,0.897,15.0
2099,Orleans - Orleans Elementary,2240005,MATHEMATICS,58,0.888,15.0
2101,Oxford - Clara Barton,2260005,ENGLISH LANGUAGE ARTS,158,0.777,15.0
2102,Oxford - Clara Barton,2260005,MATHEMATICS,159,0.775,15.0
2103,Oxford - Oxford High,2260505,ENGLISH LANGUAGE ARTS,43,0.965,15.0
2104,Oxford - Oxford High,2260505,MATHEMATICS,43,0.9590000000000001,15.0
2106,Oxford - Oxford Middle,2260405,ENGLISH LANGUAGE ARTS,278,0.871,15.0
2107,Oxford - Oxford Middle,2260405,MATHEMATICS,278,0.764,15.0
2109,Palmer - Converse Middle,2270305,ENGLISH LANGUAGE ARTS,202,0.7859999999999999,15.0
2110,Palmer - Converse Middle,2270305,MATHEMATICS,197,0.706,15.0
2112,Palmer - Old Mill Pond,2270008,ENGLISH LANGUAGE ARTS,120,0.802,15.0
2113,Palmer - Old Mill Pond,2270008,MATHEMATICS,120,0.779,15.0
2114,Palmer - Palmer High,2270505,ENGLISH LANGUAGE ARTS,92,0.9129999999999999,15.0
2115,Palmer - Palmer High,2270505,MATHEMATICS,92,0.7909999999999999,15.0
2117,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,ENGLISH LANGUAGE ARTS,86,0.9420000000000001,15.0
2118,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,MATHEMATICS,86,0.8140000000000001,15.0
